"","project_id","bug_id","target_class","execution_id","objective","objective_type","called","activated","useful","ff_eval"
"904146","Time",8,"org.joda.time.DateTimeZone",11,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I92 Branch 45 IFNONNULL L494 - false","Branch",19923,17863,0,"117134"
"904147","Time",8,"org.joda.time.DateTimeZone",11,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I34 Branch 3 IFNULL L143 - true","Branch",63132,59639,0,"117128"
"904148","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I85 Branch 88 IFLT L1209 - false","Branch",2184,1811,0,"62889"
"904149","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 481","Line",19518,18158,0,"129565"
"904150","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1317","Line",267790,251782,0,"129550"
"904151","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: Line 1316","Line",267790,251782,0,"129550"
"904152","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 490","Line",19488,18207,0,"129550"
"904153","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I19 Branch 7 IFNONNULL L179 - false","Branch",117,0,0,"1918"
"904154","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 488","Line",19518,18158,0,"129565"
"904155","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getName(J)Ljava/lang/String;: Line 794","Line",32,0,0,"46"
"904156","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: Line 489","Line",19518,18158,0,"129565"
"904157","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setProvider(Lorg/joda/time/tz/Provider;)V: I7 Branch 36 IFNULL L427 - false","Branch",17283,15834,0,"129550"
"904158","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I29 Branch 65 IFGE L915 - false","Branch",6670,4558,39,"31525"
"904159","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I107 Branch 80 IFGE L1034 - false","Branch",101,0,0,"2974"
"904160","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffset(Lorg/joda/time/ReadableInstant;)I: Line 838","Line",32,0,0,"46"
"904161","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: root-Branch","Branch",267790,251782,0,"129550"
"904162","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I89 Branch 89 IFEQ L1211 - false","Branch",76,0,0,"2354"
"904163","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getName(JLjava/util/Locale;)Ljava/lang/String;: I17 Branch 60 IFNONNULL L813 - false","Branch",2,0,0,"1461"
"904164","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: root-Branch","Branch",267790,251782,0,"129550"
"904165","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I3 Branch 8 IFNONNULL L205 - false","Branch",210,0,0,"1929"
"904166","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.toTimeZone()Ljava/util/TimeZone;: root-Branch","Branch",32,0,0,"701"
"904167","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getName(JLjava/util/Locale;)Ljava/lang/String;: I35 Branch 61 IFNULL L817 - false","Branch",94836,90720,1317,"129553"
"904168","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setNameProvider(Lorg/joda/time/tz/NameProvider;)V: I7 Branch 46 IFNULL L526 - false","Branch",41099,38614,0,"129550"
"904169","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertUTCToLocal(J)J: I27 Branch 71 IFLT L952 - false","Branch",625,0,0,"2410"
"904170","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.toString()Ljava/lang/String;: Line 1281","Line",385,0,0,"246"
"904171","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.getZone()Lorg/joda/time/DateTimeZone;: Line 631","Line",385,0,0,"245"
"904172","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setDefault(Lorg/joda/time/DateTimeZone;)V: I7 Branch 6 IFNULL L176 - false","Branch",16473,14744,3773,"129550"
"904173","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: I4 Branch 84 IFEQ L1168 - true","Branch",472,0,0,"257"
"904174","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I28 Branch 34 IFNULL L382 - false","Branch",10,0,0,"2266"
"904175","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I54 Branch 49 IFNONNULL L569 - true","Branch",36366,33528,0,"129550"
"904176","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1168","Line",385,0,0,"246"
"904177","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1175","Line",46593,43636,0,"129354"
"904178","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1174","Line",46593,43636,0,"129354"
"904179","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I98 Branch 31 IFNE L354 - false","Branch",22950,21249,0,"129311"
"904180","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I54 Branch 49 IFNONNULL L569 - false","Branch",658,0,0,"1972"
"904181","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: Line 1173","Line",661,0,0,"2102"
"904182","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.offsetFormatter()Lorg/joda/time/format/DateTimeFormatter;: I3 Branch 54 IFNONNULL L695 - false","Branch",385,0,0,"5730"
"904183","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: Line 1313","Line",267790,251782,0,"129550"
"904184","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: Line 1312","Line",267790,251782,0,"129550"
"904185","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I21 Branch 2 IFNONNULL L138 - true","Branch",51095,47811,0,"129553"
"904186","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I79 Branch 79 IFEQ L1019 - true","Branch",31799,28890,611,"106376"
"904187","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I13 Branch 9 IFLE L208 - false","Branch",18,0,0,"278"
"904188","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I94 Branch 69 IFGT L930 - true","Branch",520,0,0,"4812"
"904189","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I23 Branch 64 IF_ICMPEQ L912 - false","Branch",1520,0,0,"7800"
"904190","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.offsetFormatter()Lorg/joda/time/format/DateTimeFormatter;: I3 Branch 54 IFNONNULL L695 - true","Branch",608,0,0,"1122"
"904191","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getConvertedId(Ljava/lang/String;)Ljava/lang/String;: I7 Branch 50 IFNONNULL L585 - true","Branch",348,0,0,"1214"
"904192","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.offsetFormatter()Lorg/joda/time/format/DateTimeFormatter;: Line 695","Line",385,0,0,"245"
"904193","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.offsetFormatter()Lorg/joda/time/format/DateTimeFormatter;: Line 700","Line",385,0,0,"245"
"904194","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I94 Branch 69 IFGT L930 - false","Branch",1058,0,0,"5523"
"904195","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.getZone()Lorg/joda/time/DateTimeZone;: root-Branch","Branch",385,0,0,"5730"
"904196","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.toString()Ljava/lang/String;: root-Branch","Branch",385,0,0,"1666"
"904197","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I23 Branch 74 IFNE L1007 - true","Branch",12028,7305,0,"25196"
"904198","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: Line 152","Line",51095,47811,0,"129553"
"904199","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.isLocalDateTimeGap(Lorg/joda/time/LocalDateTime;)Z: I4 Branch 84 IFEQ L1168 - false","Branch",385,0,0,"1611"
"904200","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I19 Branch 39 IFNE L444 - false","Branch",7131,6489,33,"129559"
"904201","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.readObject(Ljava/io/ObjectInputStream;)V: root-Branch","Branch",267790,251782,0,"129550"
"904202","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I101 Branch 90 IFEQ L1214 - true","Branch",8,0,0,"593"
"904203","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I79 Branch 79 IFEQ L1019 - false","Branch",1598,0,0,"7168"
"904204","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I5 Branch 15 IFNE L273 - false","Branch",82,0,0,"1270"
"904205","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I50 Branch 66 IFEQ L921 - true","Branch",20152,18155,0,"68956"
"904206","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I5 Branch 15 IFNE L273 - true","Branch",42,0,0,"505"
"904207","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I50 Branch 66 IFEQ L921 - false","Branch",5120,3123,0,"25802"
"904208","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I114 Branch 81 IFGE L1034 - false","Branch",1823,0,0,"5657"
"904209","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I89 Branch 89 IFEQ L1211 - true","Branch",525,0,0,"3458"
"904210","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I55 Branch 27 IFNULL L344 - true","Branch",86,0,0,"11823"
"904211","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I80 Branch 30 IFLE L351 - true","Branch",24,0,0,"8008"
"904212","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/Chronology;: Line 637","Line",267790,251782,0,"129550"
"904213","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I80 Branch 30 IFLE L351 - false","Branch",607,0,0,"5161"
"904214","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I38 Branch 35 IFNULL L384 - true","Branch",21132,18780,197,"129553"
"904215","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I114 Branch 81 IFGE L1034 - true","Branch",101,0,0,"1624"
"904216","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I38 Branch 35 IFNULL L384 - false","Branch",10,0,0,"2266"
"904217","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.printOffset(I)Ljava/lang/String;: I112 Branch 53 IFNE L680 - false","Branch",3,0,0,"2627"
"904218","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.withUTC()Lorg/joda/time/Chronology;: Line 634","Line",385,0,0,"245"
"904219","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I85 Branch 88 IFLT L1209 - true","Branch",2108,1735,0,"60940"
"904220","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getName(J)Ljava/lang/String;: root-Branch","Branch",32,0,0,"7072"
"904221","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefault()Lorg/joda/time/DateTimeZone;: I64 Branch 5 IFNONNULL L155 - false","Branch",51095,47811,0,"129553"
"904222","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I55 Branch 13 IFNE L217 - true","Branch",131,0,0,"1292"
"904223","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I73 Branch 68 IFGE L927 - true","Branch",359,0,0,"3881"
"904224","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetMillis(I)Lorg/joda/time/DateTimeZone;: I7 Branch 22 IF_ICMPLE L304 - false","Branch",10,0,0,"456"
"904225","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.toString()Ljava/lang/String;: Line 640","Line",267790,251782,65423,"129550"
"904226","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I55 Branch 13 IFNE L217 - false","Branch",128,0,0,"1357"
"904227","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I73 Branch 68 IFGE L927 - false","Branch",879,0,0,"6273"
"904228","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: Line 217","Line",93,0,0,"1053"
"904229","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.fixedOffsetZone(Ljava/lang/String;I)Lorg/joda/time/DateTimeZone;: I11 Branch 33 IFNONNULL L377 - true","Branch",10,0,0,"3523"
"904230","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getShortName(JLjava/util/Locale;)Ljava/lang/String;: I35 Branch 58 IFNULL L777 - false","Branch",89955,84302,1060,"129559"
"904231","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I19 Branch 73 IF_ICMPEQ L1003 - false","Branch",11570,7130,0,"24089"
"904232","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: Line 291","Line",73852,69580,7546,"129554"
"904233","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: Line 292","Line",73852,69580,7546,"129554"
"904234","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.withUTC()Lorg/joda/time/Chronology;: root-Branch","Branch",385,0,0,"5730"
"904235","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I43 Branch 76 IFNE L1010 - false","Branch",428,0,0,"3379"
"904236","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I43 Branch 12 IFLE L215 - false","Branch",35,0,0,"1025"
"904237","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getMillisKeepLocal(Lorg/joda/time/DateTimeZone;J)J: I3 Branch 82 IFNONNULL L1051 - false","Branch",308,0,0,"1013"
"904238","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I23 Branch 74 IFNE L1007 - false","Branch",11600,6877,0,"22166"
"904239","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I75 Branch 78 IFEQ L1017 - false","Branch",1598,0,0,"7168"
"904240","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I48 Branch 18 IFLT L279 - true","Branch",8,0,0,"489"
"904241","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I79 Branch 42 IFNE L451 - false","Branch",17301,15764,1721,"129559"
"904242","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getName(JLjava/util/Locale;)Ljava/lang/String;: I3 Branch 59 IFNONNULL L809 - false","Branch",2,0,0,"7378"
"904243","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.<init>(Ljava/lang/String;)V: I7 Branch 55 IFNONNULL L715 - false","Branch",159146,149446,0,"129550"
"904244","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I51 Branch 41 IFNE L448 - false","Branch",17301,15758,1843,"129559"
"904245","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 573","Line",658,0,0,"379"
"904246","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.adjustOffset(JZ)J: I31 Branch 85 IFGT L1194 - true","Branch",12672,9121,0,"27435"
"904247","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 569","Line",658,0,0,"379"
"904248","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 565","Line",35712,33178,0,"129271"
"904249","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.convertLocalToUTC(JZ)J: I43 Branch 76 IFNE L1010 - true","Branch",3597,471,0,"12986"
"904250","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.readResolve()Ljava/lang/Object;: Line 1320","Line",267790,251782,0,"129550"
"904251","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.setProvider0(Lorg/joda/time/tz/Provider;)V: I16 Branch 38 IFNULL L444 - true","Branch",17283,15834,1729,"129550"
"904252","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultProvider()Lorg/joda/time/tz/Provider;: I14 Branch 43 IFNULL L473 - false","Branch",19518,18207,0,"129544"
"904253","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 557","Line",658,0,0,"379"
"904254","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forTimeZone(Ljava/util/TimeZone;)Lorg/joda/time/DateTimeZone;: I63 Branch 28 IFNONNULL L349 - true","Branch",23869,21105,1563,"62777"
"904255","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 556","Line",658,0,0,"379"
"904256","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$1.toString()Ljava/lang/String;: root-Branch","Branch",267790,251782,65522,"129544"
"904257","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: I12 Branch 48 IFNULL L557 - false","Branch",36370,33528,0,"129544"
"904258","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getDefaultNameProvider()Lorg/joda/time/tz/NameProvider;: Line 554","Line",658,0,0,"379"
"904259","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I3 Branch 14 IFNE L273 - false","Branch",34,0,0,"867"
"904260","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone$Stub.writeObject(Ljava/io/ObjectOutputStream;)V: root-Branch","Branch",267790,251782,0,"129544"
"904261","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forID(Ljava/lang/String;)Lorg/joda/time/DateTimeZone;: I38 Branch 11 IFGT L215 - true","Branch",68,0,0,"1498"
"904262","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.parseOffset(Ljava/lang/String;)I: Line 643","Line",385,0,0,"245"
"904263","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.getOffsetFromLocal(J)I: I61 Branch 67 IFLT L925 - false","Branch",359,0,0,"6159"
"904264","Time",8,"org.joda.time.DateTimeZone",12,"org.joda.time.DateTimeZone.forOffsetHoursMinutes(II)Lorg/joda/time/DateTimeZone;: I51 Branch 19 IF_ICMPLE L279 - false","Branch",56,0,0,"832"
